id,issue_id,repo,step_time,step_kind,source_table,source_id,command,status,message,url,commit_sha,artifact_path,created_at
1090,470,go-go-app-sqlite,2026-05-28T20:18:23+00:00,note,validations,24,"make glazed-lint",skip,"skip: make glazed-lint — not a Glazed lint candidate / target absent",,,,2026-05-29T17:43:11+00:00
1091,471,go-go-app-sqlite,2026-05-28T20:21:52+00:00,fix_or_validation,events,66,,repo_update,"Fixed Go vulnerability check by bumping go directive to 1.25.10.",,,,2026-05-29T17:43:11+00:00
1092,472,go-go-app-sqlite,2026-05-28T20:18:23+00:00,note,events,56,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1093,472,go-go-app-sqlite,2026-05-28T20:18:23+00:00,fix_or_validation,validations,25,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1094,472,go-go-app-sqlite,2026-05-28T20:21:52+00:00,note,events,67,,validation,"pass: GOWORK=off go test ./... — after go directive bump to 1.25.10",,,,2026-05-29T17:43:11+00:00
1095,472,go-go-app-sqlite,2026-05-28T20:21:52+00:00,fix_or_validation,validations,31,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after go directive bump to 1.25.10",,,,2026-05-29T17:43:11+00:00
1096,472,go-go-app-sqlite,2026-05-28T20:51:04+00:00,note,events,112,,validation,"pass: GOWORK=off go test ./... — after go/toolchain directive adjustment",,,,2026-05-29T17:43:11+00:00
1097,472,go-go-app-sqlite,2026-05-28T20:51:04+00:00,fix_or_validation,validations,45,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after go/toolchain directive adjustment",,,,2026-05-29T17:43:11+00:00
1098,472,go-go-app-sqlite,2026-05-28T21:30:58+00:00,fix_or_validation,events,144,,validation,"pass: GOWORK=off go test ./... — after sqliteapi logger area preservation fix",,,,2026-05-29T17:43:11+00:00
1099,472,go-go-app-sqlite,2026-05-28T21:30:58+00:00,fix_or_validation,validations,55,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after sqliteapi logger area preservation fix",,,,2026-05-29T17:43:11+00:00
1100,472,go-go-app-sqlite,2026-05-28T21:36:34+00:00,note,events,161,,validation,"pass: GOWORK=off go test ./... — after removing toolchain directive",,,,2026-05-29T17:43:11+00:00
1101,472,go-go-app-sqlite,2026-05-28T21:36:34+00:00,fix_or_validation,validations,58,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after removing toolchain directive",,,,2026-05-29T17:43:11+00:00
1102,473,go-go-app-sqlite,2026-05-28T20:18:22+00:00,note,events,53,,repo_update,"Opened unblocked B2 logcopter PR.",https://github.com/go-go-golems/go-go-app-sqlite/pull/8,,,2026-05-29T17:43:11+00:00
1103,473,go-go-app-sqlite,2026-05-28T20:18:22+00:00,note,events,54,,validation,"pass: make logcopter-check",,,,2026-05-29T17:43:11+00:00
1104,473,go-go-app-sqlite,2026-05-28T20:18:22+00:00,fix_or_validation,validations,23,"make logcopter-check",pass,"pass: make logcopter-check — ",,,,2026-05-29T17:43:11+00:00
1105,473,go-go-app-sqlite,2026-05-28T21:26:21+00:00,fix_or_validation,events,135,,repo_update,"Addressed Codex: configure logcopter before CLI startup logging.",,,,2026-05-29T17:43:11+00:00
1106,473,go-go-app-sqlite,2026-05-28T21:26:21+00:00,fix_or_validation,events,136,,validation,"pass: GOWORK=off go test ./... — after logcopter CLI configuration fix",,,,2026-05-29T17:43:11+00:00
1107,473,go-go-app-sqlite,2026-05-28T21:26:21+00:00,fix_or_validation,validations,51,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after logcopter CLI configuration fix",,,,2026-05-29T17:43:11+00:00
1108,473,go-go-app-sqlite,2026-05-28T21:27:39+00:00,fix_or_validation,events,137,,repo_update,"Triggered Codex after logcopter configuration fix; checks running.",,,,2026-05-29T17:43:11+00:00
1109,474,go-go-app-sqlite,2026-05-28T20:18:23+00:00,detected,events,57,,validation,"warn: ggg release preflight --repo . --output json — frontend pnpm setup warnings only",,,,2026-05-29T17:43:11+00:00
1110,474,go-go-app-sqlite,2026-05-28T20:18:23+00:00,detected,validations,26,"ggg release preflight --repo . --output json",warn,"warn: ggg release preflight --repo . --output json — frontend pnpm setup warnings only",,,,2026-05-29T17:43:11+00:00
1111,474,go-go-app-sqlite,2026-05-28T21:50:09+00:00,note,events,177,,repo_update,"Main branch actions watched after merge.",,,,2026-05-29T17:43:11+00:00
1112,474,go-go-app-sqlite,2026-05-28T23:18:33+00:00,fix_or_validation,events,258,,release,"released v0.0.2",https://github.com/go-go-golems/go-go-app-sqlite/releases/tag/v0.0.2,,,2026-05-29T17:43:11+00:00
1113,475,go-go-app-sqlite,2026-05-28T21:43:38+00:00,fix_or_validation,events,165,,repo_update,"Fixed govulncheck workflow to use patched Go 1.25.10 without forcing developer toolchain via go.mod.",,,,2026-05-29T17:43:11+00:00
1114,475,go-go-app-sqlite,2026-05-28T21:43:38+00:00,fix_or_validation,events,166,,validation,"pass: GOWORK=off go test ./... — after govulncheck workflow toolchain fix",,,,2026-05-29T17:43:11+00:00
1115,475,go-go-app-sqlite,2026-05-28T21:43:38+00:00,fix_or_validation,validations,59,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after govulncheck workflow toolchain fix",,,,2026-05-29T17:43:11+00:00
1116,475,go-go-app-sqlite,2026-05-28T21:50:04+00:00,fix_or_validation,events,175,,repo_update,"PR readiness green after govulncheck workflow fix; about to merge.",,,,2026-05-29T17:43:11+00:00
1117,475,go-go-app-sqlite,2026-05-28T23:20:42+00:00,note,events,275,,release_result,"Release v0.0.2 workflow still in_progress.",,,,2026-05-29T17:43:11+00:00
1118,476,go-go-gepa,2026-05-28T21:59:43+00:00,fix_or_validation,events,194,,merge,"merged with merge commit 5b9c31436afa29f426a0aa78b81d4e0a95c9285e",https://github.com/go-go-golems/go-go-gepa/pull/4,5b9c31436afa29f426a0aa78b81d4e0a95c9285e,,2026-05-29T17:43:11+00:00
1119,477,go-go-gepa,2026-05-28T21:53:14+00:00,note,events,182,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1120,477,go-go-gepa,2026-05-28T21:53:14+00:00,fix_or_validation,validations,67,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1121,477,go-go-gepa,2026-05-28T21:57:19+00:00,fix_or_validation,events,192,,validation,"pass: GOWORK=off go test ./... -count=1 — after self-contained profile registry test fix",,,,2026-05-29T17:43:11+00:00
1122,477,go-go-gepa,2026-05-28T21:57:19+00:00,fix_or_validation,validations,69,"GOWORK=off go test ./... -count=1",pass,"pass: GOWORK=off go test ./... -count=1 — after self-contained profile registry test fix",,,,2026-05-29T17:43:11+00:00
1123,478,go-go-gepa,2026-05-28T21:53:14+00:00,note,events,180,,repo_update,"Opened B5 logcopter prerequisite PR before xgoja/API work.",https://github.com/go-go-golems/go-go-gepa/pull/4,,,2026-05-29T17:43:11+00:00
1124,478,go-go-gepa,2026-05-28T21:53:14+00:00,note,events,181,,validation,"pass: make logcopter-check",,,,2026-05-29T17:43:11+00:00
1125,478,go-go-gepa,2026-05-28T21:53:14+00:00,fix_or_validation,validations,66,"make logcopter-check",pass,"pass: make logcopter-check — ",,,,2026-05-29T17:43:11+00:00
1126,478,go-go-gepa,2026-05-28T21:55:46+00:00,detected,events,190,,repo_update,"PR checks failing/pending after initial B5 logcopter PR; investigating unit failure.",,,,2026-05-29T17:43:11+00:00
1127,479,go-go-gepa,2026-05-28T21:53:14+00:00,note,events,183,,validation,"pass: ggg release preflight --repo . --output json",,,,2026-05-29T17:43:11+00:00
1128,479,go-go-gepa,2026-05-28T21:53:14+00:00,fix_or_validation,validations,68,"ggg release preflight --repo . --output json",pass,"pass: ggg release preflight --repo . --output json — ",,,,2026-05-29T17:43:11+00:00
1129,479,go-go-gepa,2026-05-28T21:59:44+00:00,note,events,195,,repo_update,"Main branch actions watched after merge.",,,,2026-05-29T17:43:11+00:00
1130,479,go-go-gepa,2026-05-28T23:04:37+00:00,fix_or_validation,events,241,,release,"released v0.0.2",https://github.com/go-go-golems/go-go-gepa/releases/tag/v0.0.2,,,2026-05-29T17:43:11+00:00
1131,480,go-go-gepa,2026-05-28T23:05:23+00:00,note,events,247,,repo_update,"Release v0.0.2 tagged and pushed. Release workflow in_progress.",,,,2026-05-29T17:43:11+00:00
1132,480,go-go-gepa,2026-05-28T23:20:41+00:00,fix_or_validation,events,271,,release_result,"Release v0.0.2 workflow succeeded. GitHub release published with assets.",,,,2026-05-29T17:43:11+00:00
1133,481,go-go-host,2026-05-28T20:20:44+00:00,fix_or_validation,events,65,,repo_update,"Triggered/waiting for Codex and PR readiness after opening PR.",,,,2026-05-29T17:43:11+00:00
1134,481,go-go-host,2026-05-28T20:24:11+00:00,note,events,70,,repo_update,"Checks green; waiting for Codex review completion/satisfied signal.",,,,2026-05-29T17:43:11+00:00
1135,481,go-go-host,2026-05-28T20:41:44+00:00,note,events,88,,repo_update,"PR ready: checks green and Codex satisfied.",,,,2026-05-29T17:43:11+00:00
1136,481,go-go-host,2026-05-28T20:49:04+00:00,note,events,106,,repo_update,"Follow-up PR #3 opened; waiting for checks and Codex.",,,,2026-05-29T17:43:11+00:00
1137,481,go-go-host,2026-05-28T20:50:51+00:00,note,events,110,,repo_update,"Follow-up PR #3 still waiting on checks/Codex.",,,,2026-05-29T17:43:11+00:00
1138,482,go-go-host,2026-05-28T20:44:50+00:00,fix_or_validation,events,99,,merge,"merged with merge commit 15d8efd194b7a31b38bed218b441f9bc4d618926",https://github.com/go-go-golems/go-go-host/pull/2,15d8efd194b7a31b38bed218b441f9bc4d618926,,2026-05-29T17:43:11+00:00
1139,482,go-go-host,2026-05-28T21:17:47+00:00,fix_or_validation,events,121,,merge,"merged with merge commit 67253b1d6e63b314aff3a0ca7ce7cf8f784c5c7b",https://github.com/go-go-golems/go-go-host/pull/3,67253b1d6e63b314aff3a0ca7ce7cf8f784c5c7b,,2026-05-29T17:43:11+00:00
1140,483,go-go-host,2026-05-28T20:18:24+00:00,note,events,60,,validation,"skip: make glazed-lint — not a Glazed lint candidate / target absent",,,,2026-05-29T17:43:11+00:00
1141,483,go-go-host,2026-05-28T20:18:24+00:00,note,validations,28,"make glazed-lint",skip,"skip: make glazed-lint — not a Glazed lint candidate / target absent",,,,2026-05-29T17:43:11+00:00
1142,484,go-go-host,2026-05-28T20:48:22+00:00,note,events,104,,validation,"pass: golangci-lint run — pre-push hook on follow-up branch",,,,2026-05-29T17:43:11+00:00
1143,484,go-go-host,2026-05-28T20:48:22+00:00,fix_or_validation,validations,43,"golangci-lint run",pass,"pass: golangci-lint run — pre-push hook on follow-up branch",,,,2026-05-29T17:43:11+00:00
1144,485,go-go-host,2026-05-28T20:18:25+00:00,note,events,61,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1145,485,go-go-host,2026-05-28T20:18:25+00:00,fix_or_validation,validations,29,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1146,485,go-go-host,2026-05-28T20:48:22+00:00,note,events,103,,validation,"pass: GOWORK=off go test ./... — pre-push hook on follow-up branch",,,,2026-05-29T17:43:11+00:00
1147,485,go-go-host,2026-05-28T20:48:22+00:00,fix_or_validation,validations,42,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — pre-push hook on follow-up branch",,,,2026-05-29T17:43:11+00:00
1148,486,go-go-host,2026-05-28T20:18:24+00:00,note,events,58,,repo_update,"Opened unblocked B2 logcopter PR.",https://github.com/go-go-golems/go-go-host/pull/2,,,2026-05-29T17:43:11+00:00
1149,486,go-go-host,2026-05-28T20:18:24+00:00,note,events,59,,validation,"pass: make logcopter-check",,,,2026-05-29T17:43:11+00:00
1150,486,go-go-host,2026-05-28T20:18:24+00:00,fix_or_validation,validations,27,"make logcopter-check",pass,"pass: make logcopter-check — ",,,,2026-05-29T17:43:11+00:00
1151,487,go-go-host,2026-05-28T20:18:25+00:00,fix_progress,events,62,,validation,"warn: ggg release preflight --repo . --output json — frontend pnpm setup warnings only; GoReleaser placeholders fixed",,,,2026-05-29T17:43:11+00:00
1152,487,go-go-host,2026-05-28T20:18:25+00:00,fix_progress,validations,30,"ggg release preflight --repo . --output json",warn,"warn: ggg release preflight --repo . --output json — frontend pnpm setup warnings only; GoReleaser placeholders fixed",,,,2026-05-29T17:43:11+00:00
1153,487,go-go-host,2026-05-28T20:47:25+00:00,note,events,100,,repo_update,"Main branch actions watched after merge.",,,,2026-05-29T17:43:11+00:00
1154,487,go-go-host,2026-05-28T20:47:33+00:00,detected,events,101,,repo_update,"Post-merge main action blocker: publish-image failed.",,,,2026-05-29T17:43:11+00:00
1155,487,go-go-host,2026-05-28T20:48:23+00:00,note,events,105,,validation,"pass: goreleaser release --skip=sign --snapshot --clean --single-target — pre-push hook on follow-up branch",,,,2026-05-29T17:43:11+00:00
1156,487,go-go-host,2026-05-28T20:48:23+00:00,fix_or_validation,validations,44,"goreleaser release --skip=sign --snapshot --clean --single-target",pass,"pass: goreleaser release --skip=sign --snapshot --clean --single-target — pre-push hook on follow-up branch",,,,2026-05-29T17:43:11+00:00
1157,487,go-go-host,2026-05-28T21:17:48+00:00,note,events,122,,repo_update,"Main branch actions watched after merge.",,,,2026-05-29T17:43:11+00:00
1158,487,go-go-host,2026-05-28T23:18:33+00:00,fix_or_validation,events,259,,release,"released v0.0.1",https://github.com/go-go-golems/go-go-host/releases/tag/v0.0.1,,,2026-05-29T17:43:11+00:00
1159,488,go-go-host,2026-05-28T23:20:42+00:00,note,events,276,,release_result,"Release v0.0.1 workflow still in_progress.",,,,2026-05-29T17:43:11+00:00
1160,489,go-go-mcp,2026-05-29T15:22:36+00:00,fix_or_validation,events,685,,repo_update,"Merged PR #82 with merge commit 6fee74138607915071f82c8f11172b4e97011824 after ggg ready/codex evidence.",,6fee74138607915071f82c8f11172b4e97011824,,2026-05-29T17:43:11+00:00
1161,490,go-go-mcp,2026-05-29T15:22:35+00:00,fix_or_validation,events,684,,merge,"merged with merge commit 6fee74138607915071f82c8f11172b4e97011824",,6fee74138607915071f82c8f11172b4e97011824,,2026-05-29T17:43:11+00:00
1162,491,go-go-mcp,2026-05-29T01:26:17+00:00,fix_or_validation,events,488,,repo_update,"Added glazed-lint + publish-docs.",,,,2026-05-29T17:43:11+00:00
1163,492,go-go-mcp,2026-05-29T14:42:15+00:00,fix_progress,events,642,,repo_update,"Pushed security/lint rollout fix b2fb07c6; local govulncheck/gosec or lint validations passed for the touched failure class.",,b2fb07c6,,2026-05-29T17:43:11+00:00
1164,493,go-go-mcp,2026-05-29T01:07:01+00:00,note,events,444,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1165,493,go-go-mcp,2026-05-29T01:07:01+00:00,fix_or_validation,validations,141,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1166,494,go-go-mcp,2026-05-29T01:07:01+00:00,note,events,443,,validation,"pass: make logcopter-check",,,,2026-05-29T17:43:11+00:00
1167,494,go-go-mcp,2026-05-29T01:07:01+00:00,fix_or_validation,validations,140,"make logcopter-check",pass,"pass: make logcopter-check — ",,,,2026-05-29T17:43:11+00:00
1168,495,go-go-mcp,2026-05-29T13:13:22+00:00,fix_or_validation,events,550,,repo_update,"P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.",,,,2026-05-29T17:43:11+00:00
1169,495,go-go-mcp,2026-05-29T13:20:07+00:00,fix_progress,events,571,,repo_update,"P1 follow-up: fixed lint/glazed-lint findings after workflow repair and pushed updated PR branch.",,,,2026-05-29T17:43:11+00:00
1170,495,go-go-mcp,2026-05-29T15:55:36+00:00,fix_or_validation,events,715,,repo_update,"Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",,,,2026-05-29T17:43:11+00:00
1171,495,go-go-mcp,2026-05-29T16:06:20+00:00,note,events,729,,repo_update,"State set to main_actions_verified after post-merge rollout workflow verification.",,,,2026-05-29T17:43:11+00:00
1172,496,go-go-os-backend,2026-05-29T01:25:26+00:00,fix_or_validation,events,479,,repo_update,"Added glazed-lint + publish-docs.",,,,2026-05-29T17:43:11+00:00
1173,496,go-go-os-backend,2026-05-29T12:04:12+00:00,fix_or_validation,events,510,,repo_update,"PR merged (logcopter + glazed-lint + publish-docs).",,,,2026-05-29T17:43:11+00:00
1174,497,go-go-os-backend,2026-05-29T12:09:22+00:00,note,events,517,,repo_update,"Main lint pass. dep scanning fails pre-existing",,,,2026-05-29T17:43:11+00:00
1175,498,go-go-os-backend,2026-05-29T01:03:21+00:00,note,events,426,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1176,498,go-go-os-backend,2026-05-29T01:03:21+00:00,fix_or_validation,validations,129,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1177,499,go-go-os-backend,2026-05-29T01:03:21+00:00,note,events,425,,validation,"pass: make logcopter-check",,,,2026-05-29T17:43:11+00:00
1178,499,go-go-os-backend,2026-05-29T01:03:21+00:00,fix_or_validation,validations,128,"make logcopter-check",pass,"pass: make logcopter-check — ",,,,2026-05-29T17:43:11+00:00
1179,500,go-sqlite-regexp,2026-05-28T21:22:39+00:00,fix_or_validation,events,132,,repo_update,"Triggered/waiting for Codex and PR readiness after opening B1 PR.",,,,2026-05-29T17:43:11+00:00
1180,500,go-sqlite-regexp,2026-05-28T21:27:39+00:00,fix_or_validation,events,138,,repo_update,"Checks green after CI toolchain alignment; triggered fresh Codex.",,,,2026-05-29T17:43:11+00:00
1181,500,go-sqlite-regexp,2026-05-28T21:31:57+00:00,fix_or_validation,events,147,,repo_update,"Addressed Codex: GoReleaser now builds Linux SQLite extension with -buildmode=c-shared and avoids Darwin cgo cross-build.",,,,2026-05-29T17:43:11+00:00
1182,500,go-sqlite-regexp,2026-05-28T21:32:17+00:00,fix_or_validation,events,151,,repo_update,"Further constrained GoReleaser to Linux/amd64 cgo shared-library build; triggered fresh Codex.",,,,2026-05-29T17:43:11+00:00
1183,500,go-sqlite-regexp,2026-05-28T21:42:59+00:00,note,events,162,,repo_update,"PR readiness green: checks successful and Codex satisfied; about to merge.",,,,2026-05-29T17:43:11+00:00
1184,501,go-sqlite-regexp,2026-05-28T21:43:03+00:00,fix_or_validation,events,163,,merge,"merged with merge commit 9d52961acb07cb6678f40b4047afc05493c824e0",https://github.com/go-go-golems/go-sqlite-regexp/pull/2,9d52961acb07cb6678f40b4047afc05493c824e0,,2026-05-29T17:43:11+00:00
1185,502,go-sqlite-regexp,2026-05-28T21:21:55+00:00,note,events,129,,validation,"skip: make glazed-lint — not a Glazed lint candidate / target absent",,,,2026-05-29T17:43:11+00:00
1186,502,go-sqlite-regexp,2026-05-28T21:21:55+00:00,note,validations,48,"make glazed-lint",skip,"skip: make glazed-lint — not a Glazed lint candidate / target absent",,,,2026-05-29T17:43:11+00:00
1187,503,go-sqlite-regexp,2026-05-28T21:25:21+00:00,detected,events,134,,repo_update,"Pushed CI Go toolchain alignment after lint failed on old golangci binary; waiting for checks/Codex.",,,,2026-05-29T17:43:11+00:00
1188,504,go-sqlite-regexp,2026-05-28T21:21:56+00:00,note,events,130,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1189,504,go-sqlite-regexp,2026-05-28T21:21:56+00:00,fix_or_validation,validations,49,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1190,505,go-sqlite-regexp,2026-05-28T21:21:55+00:00,note,events,127,,repo_update,"Opened B1 logcopter baseline PR.",https://github.com/go-go-golems/go-sqlite-regexp/pull/2,,,2026-05-29T17:43:11+00:00
1191,505,go-sqlite-regexp,2026-05-28T21:21:55+00:00,note,events,128,,validation,"pass: make logcopter-check",,,,2026-05-29T17:43:11+00:00
1192,505,go-sqlite-regexp,2026-05-28T21:21:55+00:00,fix_or_validation,validations,47,"make logcopter-check",pass,"pass: make logcopter-check — ",,,,2026-05-29T17:43:11+00:00
1193,506,go-sqlite-regexp,2026-05-28T23:20:42+00:00,detected,events,273,,release_result,"Release v0.0.2 FAILED: goreleaser failed on homebrew tap push (401 Bad credentials for go-go-golems/homebrew-go-go-go). GitHub release was already created with assets before the homebrew step failed. Pre-existing token issue.",,,,2026-05-29T17:43:11+00:00
1194,507,go-sqlite-regexp,2026-05-28T21:21:56+00:00,note,events,131,,validation,"pass: ggg release preflight --repo . --output json",,,,2026-05-29T17:43:11+00:00
1195,507,go-sqlite-regexp,2026-05-28T21:21:56+00:00,fix_or_validation,validations,50,"ggg release preflight --repo . --output json",pass,"pass: ggg release preflight --repo . --output json — ",,,,2026-05-29T17:43:11+00:00
1196,507,go-sqlite-regexp,2026-05-28T21:31:58+00:00,fix_or_validation,events,148,,validation,"pass: GOWORK=off go test ./... — after GoReleaser shared-library fix",,,,2026-05-29T17:43:11+00:00
1197,507,go-sqlite-regexp,2026-05-28T21:31:58+00:00,fix_or_validation,events,149,,validation,"pass: ggg release preflight --repo . --output json — after GoReleaser shared-library fix",,,,2026-05-29T17:43:11+00:00
1198,507,go-sqlite-regexp,2026-05-28T21:31:58+00:00,fix_or_validation,validations,56,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after GoReleaser shared-library fix",,,,2026-05-29T17:43:11+00:00
1199,507,go-sqlite-regexp,2026-05-28T21:31:58+00:00,fix_or_validation,validations,57,"ggg release preflight --repo . --output json",pass,"pass: ggg release preflight --repo . --output json — after GoReleaser shared-library fix",,,,2026-05-29T17:43:11+00:00
1200,507,go-sqlite-regexp,2026-05-28T21:43:03+00:00,note,events,164,,repo_update,"Main branch actions watched after merge.",,,,2026-05-29T17:43:11+00:00
1201,507,go-sqlite-regexp,2026-05-28T23:04:11+00:00,fix_or_validation,events,238,,release,"released v0.0.2",https://github.com/go-go-golems/go-sqlite-regexp/releases/tag/v0.0.2,,,2026-05-29T17:43:11+00:00
1202,508,go-sqlite-regexp,2026-05-28T23:05:22+00:00,detected,events,243,,repo_update,"Release v0.0.2 published to GitHub, but goreleaser workflow failed on homebrew tap push (401 Bad credentials for go-go-golems/homebrew-go-go-go). Pre-existing issue, not caused by logcopter baseline. Release assets exist.",,,,2026-05-29T17:43:11+00:00
1203,509,goja-github-actions,2026-05-28T22:04:45+00:00,note,events,200,,repo_update,"Checks green; waiting for Codex completion.",,,,2026-05-29T17:43:11+00:00
1204,510,goja-github-actions,2026-05-28T22:17:00+00:00,fix_or_validation,events,214,,merge,"merged with merge commit b6170535503bb8fe04e5bc303bab5c25cc2cfb40",https://github.com/go-go-golems/goja-github-actions/pull/1,b6170535503bb8fe04e5bc303bab5c25cc2cfb40,,2026-05-29T17:43:11+00:00
1205,511,goja-github-actions,2026-05-28T22:02:00+00:00,note,events,198,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1206,511,goja-github-actions,2026-05-28T22:02:00+00:00,fix_or_validation,validations,71,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1207,512,goja-github-actions,2026-05-28T22:02:00+00:00,note,events,196,,repo_update,"Opened B5 logcopter prerequisite PR before xgoja/API work.",https://github.com/go-go-golems/goja-github-actions/pull/1,,,2026-05-29T17:43:11+00:00
1208,512,goja-github-actions,2026-05-28T22:02:00+00:00,note,events,197,,validation,"pass: make logcopter-check",,,,2026-05-29T17:43:11+00:00
1209,512,goja-github-actions,2026-05-28T22:02:00+00:00,fix_or_validation,validations,70,"make logcopter-check",pass,"pass: make logcopter-check — ",,,,2026-05-29T17:43:11+00:00
1210,512,goja-github-actions,2026-05-28T22:11:15+00:00,fix_or_validation,events,205,,repo_update,"Addressed Codex: configure logcopter after existing Cobra logging initialization.",,,,2026-05-29T17:43:11+00:00
1211,512,goja-github-actions,2026-05-28T22:11:15+00:00,fix_or_validation,events,206,,validation,"pass: GOWORK=off go test ./... — after logcopter Cobra configuration fix",,,,2026-05-29T17:43:11+00:00
1212,512,goja-github-actions,2026-05-28T22:11:15+00:00,fix_or_validation,validations,76,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after logcopter Cobra configuration fix",,,,2026-05-29T17:43:11+00:00
1213,512,goja-github-actions,2026-05-28T22:11:35+00:00,note,events,207,,validation,"pass: GOWORK=off go test ./... — after fixing logcopter Cobra configuration imports",,,,2026-05-29T17:43:11+00:00
1214,512,goja-github-actions,2026-05-28T22:11:35+00:00,fix_or_validation,validations,77,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — after fixing logcopter Cobra configuration imports",,,,2026-05-29T17:43:11+00:00
1215,512,goja-github-actions,2026-05-28T22:11:36+00:00,fix_progress,events,208,,repo_update,"Fixed compile break from missing logcopter/zlog imports and pushed.",,,,2026-05-29T17:43:11+00:00
1216,512,goja-github-actions,2026-05-28T22:16:56+00:00,fix_or_validation,events,213,,repo_update,"PR readiness green after logcopter logging configuration fix; about to merge.",,,,2026-05-29T17:43:11+00:00
1217,513,goja-github-actions,2026-05-28T22:02:01+00:00,note,events,199,,validation,"pass: ggg release preflight --repo . --output json",,,,2026-05-29T17:43:11+00:00
1218,513,goja-github-actions,2026-05-28T22:02:01+00:00,fix_or_validation,validations,72,"ggg release preflight --repo . --output json",pass,"pass: ggg release preflight --repo . --output json — ",,,,2026-05-29T17:43:11+00:00
1219,513,goja-github-actions,2026-05-28T22:17:00+00:00,note,events,215,,repo_update,"Main branch actions watched after merge.",,,,2026-05-29T17:43:11+00:00
1220,513,goja-github-actions,2026-05-28T23:04:37+00:00,fix_or_validation,events,242,,release,"released v0.0.1",https://github.com/go-go-golems/goja-github-actions/releases/tag/v0.0.1,,,2026-05-29T17:43:11+00:00
1221,514,goja-github-actions,2026-05-28T23:05:23+00:00,note,events,248,,repo_update,"Release v0.0.1 tagged and pushed. Release workflow in_progress.",,,,2026-05-29T17:43:11+00:00
1222,514,goja-github-actions,2026-05-28T23:20:41+00:00,fix_or_validation,events,272,,release_result,"Release v0.0.1 workflow succeeded. GitHub release published with assets.",,,,2026-05-29T17:43:11+00:00
1223,515,harkonnen,2026-05-29T13:47:13+00:00,fix_or_validation,events,586,,repo_update,"Triggered Codex review with ggg pr codex-trigger --wait-for-auto 30s.",,,,2026-05-29T17:43:11+00:00
1224,516,harkonnen,2026-05-29T13:55:08+00:00,fix_or_validation,events,598,,merge,"merged with merge commit f532dc3f7ed80e5388a14a87f19e20c899bd9f53",https://github.com/go-go-golems/harkonnen/pull/3,f532dc3f7ed80e5388a14a87f19e20c899bd9f53,,2026-05-29T17:43:11+00:00
1225,517,harkonnen,2026-05-29T01:26:19+00:00,fix_or_validation,events,489,,repo_update,"Added glazed-lint + publish-docs.",,,,2026-05-29T17:43:11+00:00
1226,518,harkonnen,2026-05-29T00:02:22+00:00,fix_progress,events,387,,repo_update,"Upgraded go directive from 1.25.0 to 1.26.3 to fix govulncheck stdlib findings.",,,,2026-05-29T17:43:11+00:00
1227,519,harkonnen,2026-05-28T23:41:52+00:00,note,events,331,,validation,"pass: GOWORK=off go test ./...",,,,2026-05-29T17:43:11+00:00
1228,519,harkonnen,2026-05-28T23:41:52+00:00,fix_or_validation,validations,111,"GOWORK=off go test ./...",pass,"pass: GOWORK=off go test ./... — ",,,,2026-05-29T17:43:11+00:00
1229,520,harkonnen,2026-05-28T23:39:50+00:00,note,events,322,,repo_update,"Starting B5 logcopter baseline work locally.",,,,2026-05-29T17:43:11+00:00
