id,repo,issue_key,category,severity,title,status,detected_at,detected_by,evidence_summary,root_cause,fix_summary,fixed_at,fix_commits_json,validation_summary,source_refs_json,created_at,updated_at
516,harkonnen,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T13:55:08+00:00,"derived from tracker events/validations","merged with merge commit f532dc3f7ed80e5388a14a87f19e20c899bd9f53","Derived from rollout tracker events.","merged with merge commit f532dc3f7ed80e5388a14a87f19e20c899bd9f53",2026-05-29T13:55:08+00:00,"[""f532dc3f7ed80e5388a14a87f19e20c899bd9f53""]","","[""events:598""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
517,harkonnen,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:19+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:19+00:00,[],"","[""events:489""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
518,harkonnen,govulncheck,govulncheck,high,"Go vulnerability scan issue",observed,2026-05-29T00:02:22+00:00,"derived from tracker events/validations","Upgraded go directive from 1.25.0 to 1.26.3 to fix govulncheck stdlib findings.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Upgraded go directive from 1.25.0 to 1.26.3 to fix govulncheck stdlib findings.",,[],"","[""events:387""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
519,harkonnen,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:41:52+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:41:52+00:00,[],"pass: GOWORK=off go test ./...","[""events:331"", ""validations:111""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
520,harkonnen,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:39:50+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:41:52+00:00,[],"pass: make logcopter-check","[""events:322"", ""events:330"", ""validations:110""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
521,harkonnen,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-28T23:51:25+00:00,"derived from tracker events/validations","Fixed lint workflow: upgraded setup-go@v3 to @v6, golangci-lint-action@v3.1.0 to @v6 with v2.4.0, and go-version-file: go.mod. Old lint was built with Go 1.24 and incompatible with Go 1.25+.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated security/dependency scanning alerts, where present, remain separate.",2026-05-29T14:11:27+00:00,[],"","[""events:344"", ""events:374"", ""events:551"", ""events:572"", ""events:621""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
522,infra-tooling,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T21:07:35+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./... — after no_runs terminal actionstatus change","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — after no_runs terminal actionstatus change",2026-05-28T21:07:35+00:00,[],"pass: GOWORK=off go test ./...","[""events:119"", ""validations:46""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
523,jesus,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:11:47+00:00,"derived from tracker events/validations","Triggered Codex after rollout/security/lint fixes via ggg pr codex-trigger --wait-for-auto 30s; evidence saved under sources/16-ggg-codex-trigger-rollout-fixes-*","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #7 with merge commit 6ed5e5ef06b6080815293a2af78571cb698d1729 after ggg ready/codex evidence.",2026-05-29T15:54:26+00:00,"[""d155754b"", ""6ed5e5ef06b6080815293a2af78571cb698d1729""]","","[""events:666"", ""events:671"", ""events:711""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
524,jesus,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:54:25+00:00,"derived from tracker events/validations","merged with merge commit 6ed5e5ef06b6080815293a2af78571cb698d1729","Derived from rollout tracker events.","merged with merge commit 6ed5e5ef06b6080815293a2af78571cb698d1729",2026-05-29T15:54:25+00:00,"[""6ed5e5ef06b6080815293a2af78571cb698d1729""]","","[""events:710""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
525,jesus,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:20+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:20+00:00,[],"","[""events:490""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
526,jesus,govulncheck,govulncheck,high,"Go vulnerability scan issue",observed,2026-05-29T00:02:24+00:00,"derived from tracker events/validations","Upgraded go directive from 1.26.1 to 1.26.3 to fix govulncheck stdlib findings.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Pushed security/lint rollout fix d9b55191; local govulncheck/gosec or lint validations passed for the touched failure class.",,"[""d9b55191""]","","[""events:388"", ""events:643""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
527,jesus,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:57:19+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:57:19+00:00,[],"pass: GOWORK=off go test ./...","[""events:367"", ""validations:125""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
528,jesus,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:52:32+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:57:19+00:00,"[""1415ac86""]","pass: make logcopter-check","[""events:351"", ""events:366"", ""validations:124"", ""events:695""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
529,jesus,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:25+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning ignored.",2026-05-29T16:00:43+00:00,[],"","[""events:375"", ""events:552"", ""events:676"", ""events:722"", ""events:723"", ""events:736""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
530,js-analyzer,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T13:47:14+00:00,"derived from tracker events/validations","Triggered Codex review with ggg pr codex-trigger --wait-for-auto 30s.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Triggered Codex review with ggg pr codex-trigger --wait-for-auto 30s.",2026-05-29T13:47:14+00:00,[],"","[""events:587""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
531,js-analyzer,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T13:55:08+00:00,"derived from tracker events/validations","merged with merge commit aa6c9671bba249d8d96008e30c3c9d9f9ac4611a","Derived from rollout tracker events.","merged with merge commit aa6c9671bba249d8d96008e30c3c9d9f9ac4611a",2026-05-29T13:55:08+00:00,"[""aa6c9671bba249d8d96008e30c3c9d9f9ac4611a""]","","[""events:599""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
532,js-analyzer,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:22+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:22+00:00,[],"","[""events:491""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
533,js-analyzer,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:07:49+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:07:49+00:00,[],"pass: GOWORK=off go test ./...","[""events:447"", ""validations:143""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
534,js-analyzer,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:07:49+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:07:49+00:00,[],"pass: make logcopter-check","[""events:446"", ""validations:142""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
535,js-analyzer,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-29T14:11:28+00:00,"derived from tracker events/validations","Verified no main branch Actions runs are configured after merge.","Post-merge or release verification required additional workflow observation or repair.","Verified no main branch Actions runs are configured after merge.",2026-05-29T14:11:28+00:00,[],"","[""events:624""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
536,js-analyzer,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T13:13:22+00:00,"derived from tracker events/validations","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.",2026-05-29T13:13:22+00:00,[],"","[""events:553""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
537,logcopter,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",observed,2026-05-29T01:08:59+00:00,"derived from tracker events/validations","Self-referential: logcopter repo itself doesn't get logcopter baseline.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","",,[],"","[""events:452""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
538,markdown-quizz,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-28T23:27:23+00:00,"derived from tracker events/validations","PR #1 opened and Codex triggered.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","PR #1 opened and Codex triggered.",2026-05-28T23:27:23+00:00,[],"","[""events:285""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
539,markdown-quizz,gosec,gosec,high,"GoSec security scan issue",observed,2026-05-29T00:31:24+00:00,"derived from tracker events/validations","Main lint+test pass. Dependency scanning failures are pre-existing (gosec Go version, Nancy).","Gosec reported a security finding or required a scoped rollout suppression for legacy/pre-existing behavior.","",,[],"","[""events:401""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
540,markdown-quizz,govulncheck,govulncheck,high,"Go vulnerability scan issue",observed,2026-05-29T00:02:15+00:00,"derived from tracker events/validations","Upgraded go directive from 1.25.5 to 1.26.3 to fix govulncheck stdlib findings.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Upgraded go directive from 1.25.5 to 1.26.3 to fix govulncheck stdlib findings.",,[],"","[""events:382""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
541,markdown-quizz,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:25:03+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:25:03+00:00,[],"pass: GOWORK=off go test ./...","[""events:282"", ""validations:94""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
542,markdown-quizz,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:37:20+00:00,"derived from tracker events/validations","Pre-existing lint failure: QF1008 could remove embedded field in internal/rest/server.go:382. Not introduced by logcopter baseline.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:25:02+00:00,[],"pass: make logcopter-check","[""events:280"", ""events:281"", ""validations:93"", ""events:314""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
543,markdown-quizz,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-29T00:31:45+00:00,"derived from tracker events/validations","Tagged v0.0.1.","Post-merge or release verification required additional workflow observation or repair.","released v0.0.1",2026-05-29T00:44:18+00:00,[],"","[""events:405"", ""events:412""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
544,markdown-quizz,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:15+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.",2026-05-29T00:01:15+00:00,[],"","[""events:368""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
545,mastoid,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:08:15+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:08:15+00:00,[],"pass: GOWORK=off go test ./...","[""events:450"", ""validations:145""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
546,mastoid,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:08:15+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:08:15+00:00,[],"pass: make logcopter-check","[""events:449"", ""validations:144""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
547,oak,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:11:47+00:00,"derived from tracker events/validations","Triggered Codex after rollout/security/lint fixes via ggg pr codex-trigger --wait-for-auto 30s; evidence saved under sources/16-ggg-codex-trigger-rollout-fixes-*","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #47 with merge commit c89acf357980358ccf9967b7a3fb891def9c92bc after ggg ready/codex evidence.",2026-05-29T15:42:11+00:00,"[""c7e866db"", ""8330562f"", ""c89acf357980358ccf9967b7a3fb891def9c92bc""]","","[""events:667"", ""events:672"", ""events:691"", ""events:696"", ""events:704""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
548,oak,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:42:11+00:00,"derived from tracker events/validations","merged with merge commit c89acf357980358ccf9967b7a3fb891def9c92bc","Derived from rollout tracker events.","merged with merge commit c89acf357980358ccf9967b7a3fb891def9c92bc",2026-05-29T15:42:11+00:00,"[""c89acf357980358ccf9967b7a3fb891def9c92bc""]","","[""events:703""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
549,oak,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-29T01:27:55+00:00,"derived from tracker events/validations","Opened glazed-lint + publish-docs PR.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"","[""events:506""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
550,oak,gosec,gosec,high,"GoSec security scan issue",fixed,2026-05-29T14:45:21+00:00,"derived from tracker events/validations","Stabilized dependency scanning/gosec rollout checks and pushed 9efa1405; local gosec passed with updated excludes.","Gosec reported a security finding or required a scoped rollout suppression for legacy/pre-existing behavior.","Stabilized dependency scanning/gosec rollout checks and pushed 9efa1405; local gosec passed with updated excludes.",2026-05-29T14:45:21+00:00,"[""9efa1405""]","","[""events:648""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
551,oak,govulncheck,govulncheck,high,"Go vulnerability scan issue",fixed,2026-05-29T00:02:25+00:00,"derived from tracker events/validations","Upgraded go directive from 1.25.0 to 1.26.3 to fix govulncheck stdlib findings.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Removed unavailable Nancy/Dependency Review gates while keeping govulncheck and gosec blocking; pushed 3dddd730.",2026-05-29T15:30:37+00:00,"[""3dddd730""]","","[""events:389"", ""events:692""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
552,oak,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:42:51+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:42:51+00:00,[],"pass: GOWORK=off go test ./...","[""events:334"", ""validations:113""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
553,oak,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:39:50+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:42:50+00:00,[],"pass: make logcopter-check","[""events:323"", ""events:333"", ""validations:112""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
554,oak,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-29T00:43:13+00:00,"derived from tracker events/validations","Tagged v0.5.2.","Post-merge or release verification required additional workflow observation or repair.","released v0.5.2",2026-05-29T00:44:19+00:00,[],"","[""events:410"", ""events:415""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
555,oak,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-28T23:51:26+00:00,"derived from tracker events/validations","Fixed lint workflow: upgraded setup-go@v3 to @v6, golangci-lint-action@v3.1.0 to @v6 with v2.4.0, and go-version-file: go.mod. Old lint was built with Go 1.24 and incompatible with Go 1.25+.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",2026-05-29T15:55:36+00:00,[],"","[""events:345"", ""events:376"", ""events:554"", ""events:677"", ""events:718"", ""events:733""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
556,oak-git-db,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T19:39:01+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./... — no test files","A local validation command failed or warned and required follow-up before progressing.","Restored merged state after validation-state update semantics were fixed.",2026-05-28T19:39:25+00:00,[],"pass: GOWORK=off go test ./...","[""events:8"", ""validations:5"", ""events:14""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
557,oak-git-db,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T19:39:01+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T19:39:01+00:00,[],"pass: make logcopter-check","[""events:7"", ""validations:4""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
558,oak-git-db,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T19:39:02+00:00,"derived from tracker events/validations","warn: ggg release preflight --repo . --output json — missing_goreleaser warning only","Post-merge or release verification required additional workflow observation or repair.","released v0.0.1",2026-05-28T23:18:33+00:00,[],"warn: ggg release preflight --repo . --output json","[""events:6"", ""events:9"", ""validations:6"", ""events:40"", ""events:260""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
559,oak-git-db,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",observed,2026-05-28T23:20:41+00:00,"derived from tracker events/validations","Tagged v0.0.1 — no GoReleaser/release workflow. Tag serves as module version marker only.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","",,[],"","[""events:266""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
560,openai-app-server,codex_feedback,codex_feedback,medium,"Codex review feedback issue",observed,2026-05-28T21:50:10+00:00,"derived from tracker events/validations","Checks green; waiting for Codex completion.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","",,[],"","[""events:179""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
561,openai-app-server,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T21:55:44+00:00,"derived from tracker events/validations","merged with merge commit 82f5cecaa5218fabb2de1ff9a022fb61389117e1","Derived from rollout tracker events.","merged with merge commit 82f5cecaa5218fabb2de1ff9a022fb61389117e1",2026-05-28T21:55:44+00:00,"[""82f5cecaa5218fabb2de1ff9a022fb61389117e1""]","","[""events:188""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
562,openai-app-server,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T21:47:43+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T21:47:43+00:00,[],"pass: GOWORK=off go test ./...","[""events:173"", ""validations:64""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
563,openai-app-server,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T21:47:43+00:00,"derived from tracker events/validations","Opened B5 logcopter prerequisite PR before xgoja/API work.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T21:47:43+00:00,[],"pass: make logcopter-check","[""events:171"", ""events:172"", ""validations:63""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
564,openai-app-server,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T21:47:43+00:00,"derived from tracker events/validations","pass: ggg release preflight --repo . --output json","Post-merge or release verification required additional workflow observation or repair.","released v0.0.1",2026-05-28T23:04:37+00:00,[],"pass: ggg release preflight --repo . --output json","[""events:174"", ""validations:65"", ""events:189"", ""events:240""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
565,openai-app-server,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-28T23:05:22+00:00,"derived from tracker events/validations","Release v0.0.1 tagged and pushed. Release workflow in_progress.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Release v0.0.1 workflow succeeded. GitHub release published with assets.",2026-05-28T23:20:41+00:00,[],"","[""events:246"", ""events:270""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
566,openai-mock-server,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:11:47+00:00,"derived from tracker events/validations","Triggered Codex after rollout/security/lint fixes via ggg pr codex-trigger --wait-for-auto 30s; evidence saved under sources/16-ggg-codex-trigger-rollout-fixes-*","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #2 with merge commit 6fc0902a768906ca797bbef362b6f2e6ea190371 after ggg ready/codex evidence.",2026-05-29T15:47:26+00:00,"[""f93f3110"", ""6fc0902a768906ca797bbef362b6f2e6ea190371""]","","[""events:668"", ""events:697"", ""events:701"", ""events:707""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
567,openai-mock-server,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:47:26+00:00,"derived from tracker events/validations","merged with merge commit 6fc0902a768906ca797bbef362b6f2e6ea190371","Derived from rollout tracker events.","merged with merge commit 6fc0902a768906ca797bbef362b6f2e6ea190371",2026-05-29T15:47:26+00:00,"[""6fc0902a768906ca797bbef362b6f2e6ea190371""]","","[""events:706""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
568,openai-mock-server,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-29T01:28:06+00:00,"derived from tracker events/validations","Opened glazed-lint + publish-docs PR.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"","[""events:507""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
569,openai-mock-server,gosec,gosec,high,"GoSec security scan issue",fixed,2026-05-29T00:31:26+00:00,"derived from tracker events/validations","Main lint+test pass. Dependency scanning failures are pre-existing (gosec Go version, Nancy).","Gosec reported a security finding or required a scoped rollout suppression for legacy/pre-existing behavior.","Stabilized dependency scanning/gosec rollout checks and pushed cb5ff85e; local gosec passed with updated excludes.",2026-05-29T14:45:22+00:00,"[""cb5ff85e""]","","[""events:402"", ""events:649""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
570,openai-mock-server,govulncheck,govulncheck,high,"Go vulnerability scan issue",fixed,2026-05-29T00:02:26+00:00,"derived from tracker events/validations","Upgraded go directive from 1.25.0 to 1.26.3 to fix govulncheck stdlib findings.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Removed unavailable Nancy/Dependency Review gates while keeping govulncheck and gosec blocking; pushed 6882c475.",2026-05-29T15:30:37+00:00,"[""6882c475""]","","[""events:390"", ""events:693""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
571,openai-mock-server,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:53:05+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:53:05+00:00,[],"pass: GOWORK=off go test ./...","[""events:354"", ""validations:117""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
572,openai-mock-server,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:39:51+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:53:05+00:00,[],"pass: make logcopter-check","[""events:325"", ""events:347"", ""events:353"", ""validations:116""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
573,openai-mock-server,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-29T00:31:46+00:00,"derived from tracker events/validations","Tagged v0.0.2.","Post-merge or release verification required additional workflow observation or repair.","released v0.0.2",2026-05-29T00:44:18+00:00,[],"","[""events:406"", ""events:413""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
